order_id,user_id,shop_id,status,created_time,paid_time,cancel_time,refund_time,gross_amount,discount_rate,discount_amount,coupon_amount,freight_amount,receivable_amount,paid_amount,refund_amount,net_paid_amount,sum_item_qty,distinct_sku_cnt
2b4fc762-fe2f-4aa8-8cd3-21ca21f73578,332,176,PAID,2025-11-25 07:35:29.775920,2025-11-25 08:32:29.775920,,,498,0.0614,31,30,8,445,445,0,445,3,1
19c09e12-8ad2-4566-99c3-92272fcc47b1,643,15,PAID,2025-12-03 17:01:38.775932,2025-12-03 17:26:38.775932,,,3926,0.0696,273,27,11,3637,3637,0,3637,6,2
cf63e762-12ef-4661-8f82-cd1a69d7b14e,4557,195,PAID,2025-11-18 04:05:46.775945,2025-11-18 04:06:46.775945,,,2528,0.0214,54,4,5,2475,2475,0,2475,7,2
f0065f5f-6774-4fc0-ada1-2d99c409e5b0,2669,143,PAID,2026-01-06 15:48:48.775958,2026-01-06 17:12:48.775958,,,1248,0.1636,204,14,7,1037,1037,0,1037,2,1
0556048b-a733-4979-8d32-50ce730f59da,2054,75,PAID,2025-12-20 03:10:41.775967,2025-12-20 03:52:41.775967,,,17913,0.1943,3480,10,3,14426,14426,0,14426,13,5
7faee00c-8a53-498e-b9cf-d9ca1d7dcd7b,997,9,PAID,2026-02-04 21:22:19.775988,2026-02-04 21:43:19.775988,,,16595,0.0752,1248,16,15,15346,15346,0,15346,17,5
e9d1dae6-88d7-4961-a1c1-b87bab74c64e,302,199,PAID,2025-12-28 18:12:10.776008,2025-12-28 19:07:10.776008,,,5080,0.078,396,26,15,4673,4673,0,4673,5,1
33a5ee33-d007-4c1d-9a6e-283b7842ee6d,4103,188,PAID,2026-02-12 06:08:05.776018,2026-02-12 07:58:05.776018,,,13922,0.066,919,0,12,13015,13015,0,13015,19,7
10b2ba1a-647d-4e61-898b-b93de0127df8,2401,183,PAID,2026-01-28 10:58:25.776052,2026-01-28 12:47:25.776052,,,5961,0.1019,608,23,15,5345,5345,0,5345,3,1
c67ff40e-740b-4e97-a5d9-105c5f785c92,3064,104,PAID,2026-01-12 15:20:43.776062,2026-01-12 16:08:43.776062,,,5945,0.1969,1171,1,9,4782,4782,0,4782,5,1
b396826c-40a0-4918-a0e5-3d629ef0290f,1021,99,PAID,2026-01-15 00:01:00.776073,2026-01-15 01:46:00.776073,,,5272,0.152,801,1,10,4480,4480,0,4480,4,1
1daf8f4c-91e6-41a5-b1b7-1b3d6c4eefc4,1598,166,PAID,2026-02-12 23:30:38.776083,2026-02-13 00:54:38.776083,,,7681,0.1955,1502,30,13,6162,6162,0,6162,13,5
bf01ba3f-74bc-4296-8f81-cdb369d58ab0,1256,62,PAID,2026-01-04 14:37:00.776105,2026-01-04 15:12:00.776105,,,7766,0.1092,848,12,14,6920,6920,0,6920,8,2
ae370e1d-be94-4300-8f95-a233617e260d,4914,144,PAID,2026-01-12 22:04:04.776118,2026-01-12 22:54:04.776118,,,3443,0.1791,617,10,3,2819,2819,0,2819,3,2
4dc74fac-15ad-4a77-819c-0de302ed0e5b,1280,155,PAID,2026-01-23 01:39:23.776130,2026-01-23 02:19:23.776130,,,10185,0.0848,864,7,2,9316,9316,0,9316,8,3
e06a9a01-4cc5-4b5a-8d34-6e22c2012878,1692,189,PAID,2026-02-07 00:01:08.776145,2026-02-07 00:23:08.776145,,,12176,0.1612,1963,27,14,10200,10200,0,10200,10,3
fbee5731-2437-4c63-b7fb-351040c92747,4093,37,PAID,2026-01-07 22:30:20.776159,2026-01-07 22:53:20.776159,,,10697,0.123,1315,14,3,9371,9371,0,9371,15,4
6bb580f0-77b3-4ee7-b4d8-ddb295541fbc,2384,77,PAID,2026-01-11 22:10:13.776176,2026-01-11 22:38:13.776176,,,14042,0.0862,1210,18,5,12819,12819,0,12819,13,5
27e8ef28-0d0c-4441-91d2-18516d8d6e24,2405,31,CANCELLED,2025-11-24 15:54:32.776197,,2025-11-24 16:55:32.776197,,21233,0.0702,1490,8,7,19742,0,0,0,18,7
af721064-699b-467d-99c2-1178f74844f8,3360,31,CANCELLED,2026-01-17 03:40:31.776224,,2026-01-17 04:38:31.776224,,6711,0.064,429,30,13,6265,0,0,0,6,2
614c543d-9b62-4e41-8dd2-6efcbb196d9f,500,168,PAID,2025-12-25 19:20:25.776237,2025-12-25 20:06:25.776237,,,1650,0.1093,180,1,2,1471,1471,0,1471,2,1
2004c740-f926-4ba7-84e5-c6c55bd80fa4,4975,82,CANCELLED,2025-12-11 22:30:57.776248,,2025-12-11 22:57:57.776248,,2258,0.1508,340,20,14,1912,0,0,0,6,2
cd7ba916-be9d-4f86-8f8b-8993a37f14e4,4683,79,PAID,2025-11-21 19:16:22.776261,2025-11-21 20:42:22.776261,,,15212,0.1094,1665,14,9,13542,13542,0,13542,16,5
903cedfa-3422-4aec-8227-53d07251c732,3329,31,PAID,2025-12-16 12:12:03.776282,2025-12-16 13:09:03.776282,,,6012,0.0248,149,1,15,5877,5877,0,5877,12,5
b03792c2-f1ca-4cbe-9fe3-c3770859ff1c,389,131,PAID,2025-12-30 06:59:47.776304,2025-12-30 07:25:47.776304,,,7572,0.1746,1322,22,14,6242,6242,0,6242,8,3
a14bb6c5-e475-4ff9-89de-d43c01fb0c86,4408,84,CANCELLED,2026-01-13 04:01:48.776320,,2026-01-13 06:48:48.776320,,4136,0.0731,302,23,15,3826,0,0,0,3,2
182e4c2b-86d8-4880-9ee7-3295153ac5f2,4712,51,PAID,2026-01-14 22:54:08.776332,2026-01-15 00:24:08.776332,,,2304,0.1554,358,24,5,1927,1927,0,1927,3,2
79a36500-412a-4a1d-84b6-7a37ab567fd1,1813,108,PAID,2026-02-03 00:05:54.776344,2026-02-03 00:22:54.776344,,,1448,0.1436,208,19,14,1235,1235,0,1235,2,1
916155e0-b35f-46da-917d-1b0454381ae5,4161,44,PAID,2026-01-18 07:02:29.776354,2026-01-18 08:10:29.776354,,,17675,0.1512,2673,10,14,15006,15006,0,15006,15,4
a61523ea-1e36-4f15-90bf-e53a620e8719,405,192,REFUNDED_FULL,2026-01-30 16:30:54.776371,2026-01-30 17:43:54.776371,,2026-02-10 17:43:54.776371,4446,0.0681,303,15,7,4135,4135,4135,0,5,3
1ffe5def-4e91-4e09-80bc-bfe798a78af0,1309,115,PAID,2025-12-22 12:40:39.776388,2025-12-22 14:34:39.776388,,,10556,0.002,21,25,8,10518,10518,0,10518,9,3
e754c811-aa72-411b-b8f7-d057e649cacf,1271,174,PAID,2026-02-01 03:47:46.776403,2026-02-01 05:18:46.776403,,,17780,0.0746,1326,21,5,16438,16438,0,16438,14,3
221823ab-61f8-4302-bb48-e098d0cebdd6,4603,107,PAID,2025-11-21 03:26:04.776418,2025-11-21 05:18:04.776418,,,1297,0.1792,232,8,15,1072,1072,0,1072,1,1
b30b8b59-6192-42e9-a618-5e205df9b78a,2896,65,UNPAID,2026-01-10 18:48:32.776430,,,,7564,0.0503,380,28,11,7167,0,0,0,9,2
1d0aba0f-0222-44bb-a179-3a5e15e5eeb1,2584,29,PAID,2026-02-07 07:50:08.776442,2026-02-07 08:17:08.776442,,,1302,0.0654,85,12,3,1208,1208,0,1208,3,2
a38d6286-a03b-43c1-bff6-7f32c5bd9a0e,2662,17,CANCELLED,2025-11-25 02:41:52.776454,,2025-11-25 02:56:52.776454,,2740,0.1935,530,25,7,2192,0,0,0,5,1
99eae914-8d89-4167-ae60-b7a3341c3882,2649,23,PAID,2026-01-09 02:21:21.776463,2026-01-09 03:18:21.776463,,,620,0.1809,112,1,13,520,520,0,520,1,1
0f20d0be-043e-409f-9ac6-64b037681ae5,2947,178,PAID,2025-11-16 05:40:06.776472,2025-11-16 06:05:06.776472,,,8600,0.0549,472,6,13,8135,8135,0,8135,10,3
3691a65a-0462-4cb4-a85a-939eb8c7f5ed,3586,101,PAID,2026-01-24 09:31:17.776488,2026-01-24 10:38:17.776488,,,5184,0.1885,977,28,4,4183,4183,0,4183,7,2
7e171ce0-f0e3-4893-91a7-9c5252ba1888,3378,85,PAID,2025-12-27 06:22:55.776501,2025-12-27 08:00:55.776501,,,5117,0.0217,111,23,15,4998,4998,0,4998,9,3
744a6cf8-2344-4578-a01d-b0927c02b99b,1140,84,CANCELLED,2026-01-11 19:06:44.776516,,2026-01-11 21:21:44.776516,,11094,0.1961,2175,13,14,8920,0,0,0,12,6
a8d3ae5a-5624-460b-9092-1b677932b99f,608,40,PAID,2025-12-31 08:21:26.776540,2025-12-31 08:23:26.776540,,,3596,0.1005,361,2,14,3247,3247,0,3247,4,1
047b005d-6d61-412d-b8d3-1d86524acf23,4281,57,REFUNDED_PART,2025-12-05 12:43:08.776550,2025-12-05 13:10:08.776550,,2025-12-12 13:10:08.776550,16270,0.169,2750,23,5,13502,13502,4945,8557,14,5
cb943da6-55db-4ecc-82c2-26ccf623716a,4340,151,PAID,2026-01-19 15:14:07.776572,2026-01-19 15:20:07.776572,,,17555,0.1528,2683,22,9,14859,14859,0,14859,14,4
0757bd2f-55eb-456b-90e4-c989b19dc040,369,66,PAID,2026-01-27 14:48:05.776591,2026-01-27 15:58:05.776591,,,7479,0.1927,1441,8,10,6040,6040,0,6040,7,3
ed283966-88cf-4c93-9cb2-557323f6a746,788,50,PAID,2025-11-29 06:37:36.776608,2025-11-29 07:06:36.776608,,,720,0.0645,46,23,15,666,666,0,666,1,1
9ce99126-02fd-4e61-a134-2e7482d0ae25,4311,39,PAID,2026-01-31 13:18:46.776618,2026-01-31 13:20:46.776618,,,2427,0.0946,230,29,8,2176,2176,0,2176,3,1
643df1ac-d6dc-4d9f-a856-71a026026c7d,3536,9,PAID,2026-01-31 19:54:07.776627,2026-01-31 20:59:07.776627,,,1099,0.0003,0,27,9,1081,1081,0,1081,1,1
a53d7d0c-2eb3-408a-b281-dc5d443f86cc,3252,129,CANCELLED,2026-02-12 00:55:38.776638,,2026-02-12 03:53:38.776638,,11295,0.1913,2160,23,5,9117,0,0,0,10,2
1acd648d-b89f-4447-8e7c-4f55a893cadc,395,3,PAID,2025-12-09 12:27:47.776651,2025-12-09 13:09:47.776651,,,12365,0.181,2238,23,11,10115,10115,0,10115,10,2
805620f9-b87c-43f5-99aa-68bec6b2a304,4178,147,PAID,2025-11-23 02:50:52.776664,2025-11-23 03:37:52.776664,,,13130,0.157,2061,10,7,11066,11066,0,11066,10,2
3592710c-87df-4110-8743-453f01ee2841,1364,55,PAID,2025-12-14 19:21:21.776677,2025-12-14 20:47:21.776677,,,8071,0.1161,937,17,13,7130,7130,0,7130,10,3
741a2c66-be62-42dd-9cdb-a2c4a51dbcec,2229,43,PAID,2025-12-10 22:43:29.776692,2025-12-10 22:56:29.776692,,,12234,0.05,612,9,13,11626,11626,0,11626,7,3
1edb8a5a-a984-42f1-ae9e-0e8d9f2420fb,670,90,PAID,2026-01-21 00:47:10.776706,2026-01-21 01:47:10.776706,,,14763,0.1111,1641,18,14,13118,13118,0,13118,13,6
ae878a0e-325b-404a-9e03-f555aac66054,3124,75,UNPAID,2026-01-11 17:40:08.776730,,,,9024,0.0361,326,11,0,8687,0,0,0,13,5
c41279fb-afca-4846-a790-730644c73fcc,4335,49,UNPAID,2026-01-04 09:04:00.776749,,,,7377,0.085,627,26,12,6736,0,0,0,7,3
1d6d4398-9258-483b-b29d-67c1ec30d260,2154,130,PAID,2026-02-10 06:53:16.776764,2026-02-10 08:21:16.776764,,,23568,0.0185,436,9,10,23133,23133,0,23133,22,6
f33b956f-525f-425c-8dae-0594fd522c8b,693,131,PAID,2025-11-28 09:07:43.776788,2025-11-28 10:32:43.776788,,,9114,0.1426,1300,1,4,7817,7817,0,7817,10,3
a53b98bd-62c7-489e-8ea5-7b2739709bd8,3123,74,CANCELLED,2025-12-23 11:22:51.776803,,2025-12-23 12:07:51.776803,,9376,0.1303,1222,6,1,8149,0,0,0,12,4
4cdfe4f1-bb09-43ca-a7b6-6da1f8542cc2,3466,96,PAID,2026-01-12 17:59:16.776823,2026-01-12 19:00:16.776823,,,21325,0.0163,347,21,14,20971,20971,0,20971,13,3
675a533c-a16d-4dd3-93c3-1c9e9f6529f9,2740,46,UNPAID,2025-11-22 07:32:24.776838,,,,1635,0.1482,242,16,13,1390,0,0,0,5,2
417b138b-1075-414f-ae5f-d152287e0b39,2823,188,CANCELLED,2026-01-17 21:54:07.776851,,2026-01-17 22:18:07.776851,,15263,0.1363,2080,10,15,13188,0,0,0,15,4
95d9aa02-350c-4868-a6a5-438fceefa769,4528,22,PAID,2026-02-01 21:41:35.776868,2026-02-01 23:08:35.776868,,,21881,0.0644,1409,26,12,20458,20458,0,20458,19,7
e870d4e2-b624-4420-9074-9b3fe300b9c0,503,126,PAID,2025-12-02 21:10:43.776894,2025-12-02 23:03:43.776894,,,4382,0.0433,190,8,14,4198,4198,0,4198,5,2
3b81db66-c003-4744-b9c1-bef987e0560c,2087,180,PAID,2025-12-13 12:40:06.776907,2025-12-13 12:45:06.776907,,,11815,0.0883,1043,2,11,10781,10781,0,10781,13,5
aecd1e6d-a4ff-4e93-8b79-46e45dc496cb,2465,120,PAID,2025-12-25 06:36:21.776927,2025-12-25 07:32:21.776927,,,20912,0.0011,22,19,7,20878,20878,0,20878,13,4
62ad045f-fd92-4e23-b6a5-228a78ad0585,2098,167,UNPAID,2026-01-18 00:33:54.776945,,,,5202,0.1672,870,0,13,4345,0,0,0,5,2
a3d594c3-57e0-4d39-9868-7027f3ed9412,1263,54,CANCELLED,2026-01-05 22:13:54.776957,,2026-01-05 22:26:54.776957,,4617,0.025,116,23,7,4485,0,0,0,6,2
30492748-cadf-45c2-90c4-ec70a32229cd,3062,122,REFUNDED_PART,2026-02-07 23:19:39.776970,2026-02-08 01:04:39.776970,,2026-02-20 01:04:39.776970,8787,0.0226,198,14,14,8589,8589,5310,3279,15,4
35efd91e-9d97-4eba-9e9a-bb5453767b34,1027,151,UNPAID,2026-01-17 06:50:16.776989,,,,3570,0.1862,665,15,6,2896,0,0,0,6,2
666cc2d8-9bca-481a-bf5e-7325b83ab3dc,4268,84,PAID,2026-02-09 01:00:16.777000,2026-02-09 01:05:16.777000,,,6940,0.037,257,0,5,6688,6688,0,6688,6,2
3a5ae6fa-f9d7-4347-8b78-efa78bb8c713,1679,89,PAID,2025-11-28 21:11:11.777016,2025-11-28 22:07:11.777016,,,12021,0.1834,2205,19,0,9797,9797,0,9797,8,4
d6f43624-86e7-4518-9289-f34d95f3ca45,116,121,PAID,2026-02-08 18:15:39.777033,2026-02-08 18:59:39.777033,,,5860,0.1618,948,12,13,4913,4913,0,4913,13,4
4bab146c-0681-454a-b6af-bcd6d47d4b2c,1232,98,PAID,2025-12-23 17:30:14.777051,2025-12-23 19:23:14.777051,,,14064,0.1663,2338,28,9,11707,11707,0,11707,10,4
a7c2b932-e4a6-452b-9085-16781633be45,437,66,PAID,2025-12-29 17:57:12.777068,2025-12-29 18:21:12.777068,,,7227,0.0404,292,9,0,6926,6926,0,6926,13,3
ff7be03f-87ad-4398-8dde-558690b1497f,1395,198,PAID,2026-01-26 10:55:02.777084,2026-01-26 11:01:02.777084,,,6644,0.0045,30,25,10,6599,6599,0,6599,13,4
e494d8e6-8d20-43b9-a7dc-b4ddd8c689e7,2652,119,PAID,2026-02-01 12:39:01.777103,2026-02-01 14:18:01.777103,,,7494,0.1527,1144,21,15,6344,6344,0,6344,6,2
4e41c7b8-150a-4be8-b3bb-47d5a1e86c9f,4104,55,REFUNDED_PART,2026-01-17 00:17:13.777115,2026-01-17 01:54:13.777115,,2026-01-20 01:54:13.777115,13612,0.1776,2418,10,8,11192,11192,5277,5915,9,3
14dd453a-e377-4a74-81ca-a3fe29a6a10e,654,20,UNPAID,2026-01-05 13:13:37.777130,,,,16119,0.1083,1745,2,2,14374,0,0,0,16,4
5195d579-c34e-4be4-8618-8bdb635c37c3,3650,196,CANCELLED,2025-12-13 18:31:11.777147,,2025-12-13 18:43:11.777147,,5700,0.042,240,28,1,5433,0,0,0,3,1
c8260465-df71-440d-af35-b62f45e93aed,964,53,PAID,2026-01-21 00:41:38.777156,2026-01-21 01:41:38.777156,,,29377,0.0086,253,19,2,29107,29107,0,29107,20,6
e538f3f6-e956-4b2f-8259-952b28ede9d0,605,183,CANCELLED,2025-12-29 01:06:59.777182,,2025-12-29 02:42:59.777182,,4975,0.0656,326,19,13,4643,0,0,0,10,3
e08d6928-f3af-4a4e-9936-77c1dfa6a061,1550,117,PAID,2025-12-30 06:39:21.777197,2025-12-30 07:24:21.777197,,,20240,0.0679,1374,26,1,18841,18841,0,18841,23,8
8f512f7a-6e65-412d-9403-5d9993018e80,3950,71,UNPAID,2025-12-25 03:26:27.777226,,,,4806,0.1053,506,21,0,4279,0,0,0,4,2
20b5c677-7d94-4235-af64-bb672ff6e1cc,4135,65,CANCELLED,2026-02-12 08:36:26.777238,,2026-02-12 09:04:26.777238,,12221,0.0557,680,22,10,11529,0,0,0,11,3
e4c453b4-7a0e-4cbe-a404-87ef0146f55d,4443,5,PAID,2025-11-24 21:43:13.777254,2025-11-24 22:47:13.777254,,,9162,0.1494,1369,4,7,7796,7796,0,7796,11,4
d55e98c3-e12f-43de-a993-7571d5910749,4077,196,REFUNDED_FULL,2025-12-18 06:00:39.777273,2025-12-18 07:02:39.777273,,2025-12-25 07:02:39.777273,2552,0.1153,294,23,14,2249,2249,2249,0,2,1
97906032-181b-4b5c-a05a-83b873183d14,4569,129,UNPAID,2025-12-15 06:28:14.777283,,,,4798,0.0009,4,28,2,4768,0,0,0,6,2
50486b1d-318f-4585-a0e8-297cbf4a5b7f,4700,1,UNPAID,2025-11-18 03:19:44.777296,,,,8653,0.13,1125,22,0,7506,0,0,0,7,2
54dc5a29-c782-49de-b6a1-1cb4faf54b62,954,175,PAID,2026-01-15 06:49:03.777307,2026-01-15 08:16:03.777307,,,15170,0.1169,1774,26,10,13380,13380,0,13380,12,3
308c57db-84da-4061-8d2a-0255cb997478,1076,73,UNPAID,2026-01-19 03:12:29.777322,,,,9672,0.0644,623,17,4,9036,0,0,0,5,2
d2ed5b02-87b3-4dc5-a051-eb2e4777ec9d,994,104,PAID,2026-01-03 01:20:36.777334,2026-01-03 02:27:36.777334,,,753,0.1096,83,10,4,664,664,0,664,3,1
c114f936-26ab-4a8c-8567-b15872bc763d,1196,44,UNPAID,2025-12-13 14:46:27.777344,,,,8567,0.1801,1543,11,13,7026,0,0,0,21,5
f52d4fa2-80ea-4f78-9988-16d9816475ff,4983,137,REFUNDED_PART,2026-01-06 01:37:34.777365,2026-01-06 02:51:34.777365,,2026-01-11 02:51:34.777365,16484,0.1644,2710,6,10,13778,13778,3034,10744,12,3
2226590f-f2bc-4ab9-a9db-787d171c7c81,863,154,PAID,2025-11-19 04:47:23.777381,2025-11-19 06:26:23.777381,,,20448,0.1827,3736,8,14,16718,16718,0,16718,12,6
607c327d-320d-46dd-a2c6-7b9a32c56b6b,4609,79,UNPAID,2025-12-05 04:02:15.777405,,,,5992,0.0925,554,28,4,5414,0,0,0,8,3
a49cf17a-cd21-4b9a-9f07-a721b77dd7f6,1181,112,CANCELLED,2025-11-28 19:40:19.777420,,2025-11-28 20:34:19.777420,,26257,0.1639,4303,23,2,21933,0,0,0,19,5
09e90c79-d13f-42b4-92c3-77058ab94b11,3574,24,CANCELLED,2026-01-14 02:42:49.777440,,2026-01-14 03:56:49.777440,,53,0.1509,8,4,15,56,0,0,0,1,1
19bfe5e2-f9a3-48d1-9a7e-241b72b2efe5,1475,59,PAID,2025-11-18 17:39:56.777450,2025-11-18 19:34:56.777450,,,6011,0.1423,855,7,1,5150,5150,0,5150,11,4
bcc6c6df-4633-4d8a-a6dd-745bb6fab62e,1814,111,UNPAID,2025-11-21 17:42:13.777468,,,,9855,0.1644,1620,24,15,8226,0,0,0,22,7
4eccf862-3396-4a8e-a3ee-d795b7bb5de6,2712,59,PAID,2026-01-18 01:44:43.777493,2026-01-18 01:49:43.777493,,,1128,0.1346,152,5,14,985,985,0,985,2,1
4083e964-1f20-4315-ab1d-45ce8af28f3e,2696,73,PAID,2026-01-20 07:13:42.777504,2026-01-20 08:43:42.777504,,,4908,0.1967,965,22,8,3929,3929,0,3929,3,1
9195a836-50af-41a5-99b3-d5e2fba8bbc7,907,127,CANCELLED,2026-01-29 11:56:15.777514,,2026-01-29 12:25:15.777514,,3279,0.1672,548,3,0,2728,0,0,0,3,2
595c9bda-8352-45fe-9723-d12b305dc7a0,317,6,PAID,2026-01-08 15:52:34.777526,2026-01-08 17:01:34.777526,,,72,0.1487,11,11,12,62,62,0,62,2,1
867de58e-0f31-477b-9423-3d60a87f1dbf,3674,28,PAID,2026-02-10 18:37:32.777537,2026-02-10 19:22:32.777537,,,13582,0.0582,790,22,1,12771,12771,0,12771,17,4
84456920-cd35-4238-8a04-14578f4db435,1359,44,PAID,2026-01-16 23:53:37.777557,2026-01-17 00:25:37.777557,,,15486,0.0982,1520,17,10,13959,13959,0,13959,11,3
de6d2b44-b94f-4c10-8cc3-4e3174d2fcd4,3809,55,PAID,2025-12-29 01:57:11.777573,2025-12-29 03:27:11.777573,,,12768,0.1042,1331,25,6,11418,11418,0,11418,14,3
229a7948-b398-4ffe-aa4c-782f18248b0e,10,51,PAID,2025-12-07 09:14:47.777589,2025-12-07 09:20:47.777589,,,3813,0.1541,587,7,5,3224,3224,0,3224,8,3
e2360f33-4350-44e9-875c-d37a9b2d6708,1819,5,PAID,2026-01-14 15:24:23.777605,2026-01-14 17:15:23.777605,,,16718,0.0786,1315,11,7,15399,15399,0,15399,18,7
8f27044f-0d05-4003-bf42-96f49785e484,3513,44,PAID,2025-12-21 10:08:36.777631,2025-12-21 11:30:36.777631,,,4436,0.1687,748,1,2,3689,3689,0,3689,8,4
c33aadf0-32bd-4bcf-99e8-b34da0dd35f3,2110,5,REFUNDED_PART,2026-01-06 15:07:32.777649,2026-01-06 16:56:32.777649,,2026-01-11 16:56:32.777649,24354,0.1057,2574,25,4,21759,21759,10893,10866,19,8
9fdd3e41-3ffa-477d-afaa-b22a367e02ca,1990,73,PAID,2025-12-09 20:59:43.777680,2025-12-09 21:18:43.777680,,,1909,0.1791,342,16,10,1561,1561,0,1561,3,2
d4709ddc-bfa0-4aee-a0a7-2966666e5d0e,1719,136,CANCELLED,2026-02-05 20:18:57.777692,,2026-02-05 20:27:57.777692,,16582,0.1906,3161,16,10,13415,0,0,0,14,5
a227806e-f4e3-4410-826d-6fc134ed86f8,2581,185,PAID,2026-01-23 17:13:20.777735,2026-01-23 17:23:20.777735,,,8029,0.1659,1332,25,13,6685,6685,0,6685,12,4
e7afba4d-a506-4d33-bf05-2b5cce26e817,4610,164,CANCELLED,2025-12-21 10:17:50.777787,,2025-12-21 12:54:50.777787,,5232,0.1517,794,26,13,4425,0,0,0,8,2
5f70b441-801b-4a04-819b-6f358718fb3f,3056,77,PAID,2025-11-27 23:26:21.777811,2025-11-28 00:37:21.777811,,,3830,0.0119,46,5,3,3782,3782,0,3782,10,3
7ea1f643-ec79-4dc9-8fa5-6628f464e082,3283,11,PAID,2025-12-18 21:35:44.777828,2025-12-18 23:16:44.777828,,,9284,0.0588,546,27,9,8720,8720,0,8720,8,3
54cebeb8-ce5e-4e9c-8e0e-ae036dc9e991,3872,84,UNPAID,2026-02-12 11:09:10.777846,,,,4228,0.0161,68,9,13,4164,0,0,0,4,2
37491eaa-5274-4f26-9b6d-5bb8c94a9b39,766,177,PAID,2025-12-28 03:05:47.777860,2025-12-28 03:28:47.777860,,,5248,0.1943,1019,7,0,4222,4222,0,4222,5,3
d3f86171-109b-437a-9f56-d7390fed1bae,4203,100,PAID,2026-01-01 16:23:48.777875,2026-01-01 18:08:48.777875,,,4308,0.053,228,23,11,4068,4068,0,4068,3,1
39205469-87f3-494e-8386-0e2534696824,3286,84,PAID,2026-02-06 23:44:15.777886,2026-02-07 00:24:15.777886,,,7372,0.1675,1234,10,8,6136,6136,0,6136,7,3
a82667c2-8deb-4fe3-aeb1-160a83bb55e0,493,56,CANCELLED,2025-11-23 11:53:09.777902,,2025-11-23 12:04:09.777902,,2342,0.0569,133,6,14,2217,0,0,0,2,2
fdde8097-c21f-40d4-b5db-4e4e279e13fa,318,196,UNPAID,2026-01-18 13:36:11.777915,,,,16260,0.0264,429,10,6,15827,0,0,0,11,5
02ccdcc4-e3a7-4f29-b0d6-521520dd0e92,2345,36,PAID,2026-02-01 09:02:23.777937,2026-02-01 09:54:23.777937,,,17089,0.0222,380,26,2,16685,16685,0,16685,19,8
dd24a23e-f4c1-4a55-ac7d-f5f71d6fccce,2344,54,PAID,2025-12-23 19:45:44.777967,2025-12-23 20:11:44.777967,,,7586,0.1123,852,24,0,6710,6710,0,6710,8,3
92ad0f1e-d285-40a2-acbf-14dddd6da14c,243,26,PAID,2025-12-11 14:17:43.777985,2025-12-11 15:51:43.777985,,,5757,0.1423,819,18,12,4932,4932,0,4932,3,1
c754bb59-45df-405f-99e1-19fc87e85ffc,959,55,UNPAID,2026-01-10 23:12:22.777996,,,,1184,0.0833,99,25,4,1064,0,0,0,4,2
1fa2223f-6d33-41b2-a3f6-a21c14f60b75,4979,55,PAID,2025-12-01 04:58:49.778009,2025-12-01 06:46:49.778009,,,4355,0.1166,508,30,15,3832,3832,0,3832,5,1
265cbcd7-ad6d-4935-ae7b-46697823645a,1069,43,PAID,2025-12-02 11:10:03.778019,2025-12-02 12:29:03.778019,,,11948,0.1919,2293,30,0,9625,9625,0,9625,13,5
ee9179f9-e87b-40bd-91cf-c5d7c00aab0e,4277,111,PAID,2025-12-09 19:18:22.778041,2025-12-09 21:05:22.778041,,,24013,0.0476,1144,14,3,22858,22858,0,22858,15,5
4e7a886f-9b5f-48fe-84c5-22677355b03b,1903,99,PAID,2026-01-27 06:12:59.778062,2026-01-27 07:14:59.778062,,,6563,0.1953,1282,13,8,5276,5276,0,5276,5,2
e2b04bad-006c-4288-9771-b43bac7c7551,2299,19,PAID,2025-11-16 08:48:43.778076,2025-11-16 09:26:43.778076,,,3259,0.1721,561,4,15,2709,2709,0,2709,4,3
13b2c9d2-b5a2-4778-90ea-508d977ac00f,796,25,PAID,2025-12-29 15:55:37.778092,2025-12-29 16:50:37.778092,,,8837,0.0387,342,0,3,8498,8498,0,8498,13,4
63b1c092-be00-4980-9a85-4812bdada9ed,1454,121,PAID,2025-11-27 12:40:27.778110,2025-11-27 13:56:27.778110,,,524,0.0127,7,20,14,511,511,0,511,2,1
552943f3-2021-40db-96bb-1db7585d8427,1770,59,PAID,2026-01-29 01:28:43.778119,2026-01-29 01:55:43.778119,,,10768,0.0333,358,24,11,10397,10397,0,10397,8,3
267e2605-71ee-4907-9f59-54ea544d26dc,4687,129,PAID,2026-01-16 02:58:24.778135,2026-01-16 03:42:24.778135,,,3508,0.0415,145,4,1,3360,3360,0,3360,4,1
50c73c2c-9997-46e3-b79c-ef45d84e41bd,4784,32,PAID,2025-12-03 14:04:07.778146,2025-12-03 14:40:07.778146,,,7949,0.0564,449,19,1,7482,7482,0,7482,17,5
354eb034-4d72-4bf0-9fa9-6994fdf36110,4541,177,CANCELLED,2026-01-26 13:11:15.778167,,2026-01-26 14:23:15.778167,,1230,0.1174,144,21,15,1080,0,0,0,2,1
0faf53da-b737-4cba-aeee-1598098708e6,2652,65,PAID,2025-11-16 04:01:05.778176,2025-11-16 05:43:05.778176,,,8565,0.1924,1648,21,4,6900,6900,0,6900,10,2
d8dd3f98-b8e1-4cfe-90ba-8bcdf36b69ba,4366,113,CANCELLED,2026-01-30 09:45:53.778189,,2026-01-30 12:18:53.778189,,15730,0.1505,2367,30,5,13338,0,0,0,18,4
20f813d9-6485-44b3-9b78-30c1bd96ae0c,3352,107,PAID,2026-02-04 22:28:17.778207,2026-02-04 23:24:17.778207,,,1147,0.0941,108,14,8,1033,1033,0,1033,4,2
